SiteID,Name,NameAlt,AncientName,Type,Subtype,Morphology,Period,StartDate,EndDate,ArchaeoStatus,Notes,Latitude,Longitude,Northing,Easting,LocQual,SizeHa,SizeQual,Source,SourceID,Pages,AltSource,AltSourcePages,AltSourceID,AltSizeHa,AltSizeQual
1792,Udala,,,Settlement,{modern village},Flat site on natural mound,Hellenistic,-333,-63,Surveyed,,32.15243009,35.276558673,3559602.29531965,714701.307148124,A,0.3,B,Finkelstein et al. 1997,17-17/63/01,699,,,,,
1792,Udala,,,Settlement,{modern village},Flat site on natural mound,Early Roman,-63,70,Surveyed,,32.15243009,35.276558673,3559602.29531965,714701.307148124,A,0.3,C,Finkelstein et al. 1997,17-17/63/01,699,,,,,
1792,Udala,,,Settlement,{modern village},Flat site on natural mound,Late Roman,70,324,Surveyed,,32.15243009,35.276558673,3559602.29531965,714701.307148124,A,0.3,B,Finkelstein et al. 1997,17-17/63/01,699,,,,,
1792,Udala,,,Settlement,{modern village},Flat site on natural mound,Byzantine,324,638,Surveyed,,32.15243009,35.276558673,3559602.29531965,714701.307148124,A,0.3,B,Finkelstein et al. 1997,17-17/63/01,699,,,,,
1793,Er-Ras,,,Fortified Settlement,"{fortification, fortified tell, large settlement}",Mound/Tell,Middle Bronze Age,-2000,-1550,Surveyed,,32.161779313,35.282078378,3560650,715200,A,0.75,B,Finkelstein et al. 1997,17-17/64/01,700,,,,,
1793,Er-Ras,,,Fortified Settlement,"{fortification, fortified tell, large settlement}",Mound/Tell,Iron Age I,-1150,-980,Surveyed,,32.161779313,35.282078378,3560650,715200,A,0.2,B,Finkelstein et al. 1997,17-17/64/01,700,,,,,
1793,Er-Ras,,,Fortified Settlement,"{fortification, fortified tell, large settlement}",Mound/Tell,Iron Age IIa,-980,-830,Surveyed,,32.161779313,35.282078378,3560650,715200,A,0.75,B,Finkelstein et al. 1997,17-17/64/01,700,,,,,
1793,Er-Ras,,,Fortified Settlement,"{fortification, fortified tell, large settlement}",Mound/Tell,Iron Age IIb-c,-830,-539,Surveyed,,32.161779313,35.282078378,3560650,715200,A,2.5,B,Finkelstein et al. 1997,17-17/64/01,700,,,,,
1793,Er-Ras,,,Fortified Settlement,"{fortification, fortified tell, large settlement}",Mound/Tell,Iron Age III (Persian),-539,-333,Surveyed,,32.161779313,35.282078378,3560650,715200,A,0.75,B,Finkelstein et al. 1997,17-17/64/01,700,,,,,
1793,Er-Ras,,,Fortified Settlement,"{fortification, fortified tell, large settlement}",Mound/Tell,Roman,-63,324,Surveyed,,32.161779313,35.282078378,3560650,715200,A,1.5,B,Finkelstein et al. 1997,17-17/64/01,700,,,,,
1793,Er-Ras,,,Fortified Settlement,"{fortification, fortified tell, large settlement}",Mound/Tell,Byzantine,324,638,Surveyed,,32.161779313,35.282078378,3560650,715200,A,0.2,B,Finkelstein et al. 1997,17-17/64/01,700,,,,,
1794,Beita et-Tahta,,,Settlement,{modern village},Flat site on natural mound,Iron Age IIb-c,-830,-539,Surveyed,,32.137891163,35.284525753,3558006.09582813,715487.072070022,A,0.2,B,Finkelstein et al. 1997,17-17/71/01,703,,,,,
1794,Beita et-Tahta,,,Settlement,{modern village},Flat site on natural mound,Iron Age III (Persian),-539,-333,Surveyed,,32.137891163,35.284525753,3558006.09582813,715487.072070022,A,0.2,B,Finkelstein et al. 1997,17-17/71/01,703,,,,,
1794,Beita et-Tahta,,,Settlement,{modern village},Flat site on natural mound,Roman-Byzantine,-63,638,Surveyed,,32.137891163,35.284525753,3558006.09582813,715487.072070022,A,0.2,B,Finkelstein et al. 1997,17-17/71/01,703,,,,,
1794,Beita et-Tahta,,,Settlement,{modern village},Flat site on natural mound,Byzantine,324,638,Surveyed,,32.137891163,35.284525753,3558006.09582813,715487.072070022,A,1.1,B,Finkelstein et al. 1997,17-17/71/01,703,,,,,
1795,Beita el-Fauga,,,Settlement,{modern village},Flat site on natural mound,Iron Age IIb-c,-830,-539,Surveyed,,32.143161207,35.286980374,3558595.37415724,715706.241584492,A,0.2,B,Finkelstein et al. 1997,17-17/72/01,704,,,,,
1795,Beita el-Fauga,,,Settlement,{modern village},Flat site on natural mound,Iron Age III (Persian),-539,-333,Surveyed,,32.143161207,35.286980374,3558595.37415724,715706.241584492,A,0.75,B,Finkelstein et al. 1997,17-17/72/01,704,,,,,
1796,Khirbet Abu Tagiya,,,Settlement,"{sherd scatter, structure}",Flat site on natural mound,Iron Age IIb-c,-830,-539,Surveyed,,32.156610546,35.293611023,3560100,716300,A,0.1,B,Finkelstein et al. 1997,17-17/73/01,705,,,,,
1796,Khirbet Abu Tagiya,,,Settlement,"{sherd scatter, structure}",Flat site on natural mound,Iron Age III (Persian),-539,-333,Surveyed,,32.156610546,35.293611023,3560100,716300,A,0.1,B,Finkelstein et al. 1997,17-17/73/01,705,,,,,
1796,Khirbet Abu Tagiya,,,Settlement,"{sherd scatter, structure}",Flat site on natural mound,Hellenistic,-333,-63,Surveyed,,32.156610546,35.293611023,3560100,716300,A,0.1,C,Finkelstein et al. 1997,17-17/73/01,705,,,,,
1797,Ein el-Ghuta,,,Settlement,{wall},Flat site on natural mound,Hellenistic-Roman,-333,324,Surveyed,,32.157205139,35.285674835,3560150,715550,A,0.1,B,Finkelstein et al. 1997,17-17/73/02,705,,,,,
1797,Ein el-Ghuta,,,Settlement,{wall},Flat site on natural mound,Byzantine,324,638,Surveyed,,32.157205139,35.285674835,3560150,715550,A,0.1,B,Finkelstein et al. 1997,17-17/73/02,705,,,,,
1798,Awarta,Gibea/Gabaas,Gibea,Settlement,,Flat site on natural mound,Byzantine,324,638,Surveyed,,32.163486464,35.287422051,3560850,715700,A,1.5,B,Finkelstein et al. 1997,17-17/74/01,706,,,,,
1799,Khirbet el-Mazra’a,,,Settlement,"{cistern, sherd scatter, wall}",Flat site,Iron Age III-Hellenistic,-539,-63,Surveyed,,32.173872148,35.286621401,3562000,715600,A,0.2,B,Finkelstein et al. 1997,17-17/75/01,707,,,,,
1799,Khirbet el-Mazra’a,,,Settlement,"{cistern, sherd scatter, wall}",Flat site,Byzantine,324,638,Surveyed,,32.173872148,35.286621401,3562000,715600,A,0.2,B,Finkelstein et al. 1997,17-17/75/01,707,,,,,
1800,Rujeib,,,Settlement,{modern village},Flat site on natural mound,Hellenistic,-333,-63,Surveyed,,32.191785594,35.293432706,3564000,716200,A,0.2,B,Finkelstein et al. 1997,17-17/77/01,709,,,,,
1800,Rujeib,,,Settlement,{modern village},Flat site on natural mound,Roman,-63,324,Surveyed,,32.191785594,35.293432706,3564000,716200,A,0.2,B,Finkelstein et al. 1997,17-17/77/01,709,,,,,
1800,Rujeib,,,Settlement,{modern village},Flat site on natural mound,Byzantine,324,638,Surveyed,,32.191785594,35.293432706,3564000,716200,A,0.9,B,Finkelstein et al. 1997,17-17/77/01,709,,,,,
1801,Dawwara,,,Settlement,"{sherd scatter, wall}",Flat site on natural mound,Iron Age I,-1150,-980,Surveyed,,32.12532826,35.302895568,3556650,717250,A,0.8,B,Finkelstein et al. 1997,17-17/80/01,709,,,,,
1801,Dawwara,,,Settlement,"{sherd scatter, wall}",Flat site on natural mound,Iron Age IIa,-980,-830,Surveyed,,32.12532826,35.302895568,3556650,717250,A,0.2,B,Finkelstein et al. 1997,17-17/80/01,709,,,,,
1801,Dawwara,,,Settlement,"{sherd scatter, wall}",Flat site on natural mound,Iron Age IIb-c,-830,-539,Surveyed,,32.12532826,35.302895568,3556650,717250,A,0.2,B,Finkelstein et al. 1997,17-17/80/01,709,,,,,
1802,No Name (128),,,Settlement,"{hamlet, structure}",Flat site,Iron Age IIa,-980,-830,Surveyed,,32.128415739,35.306682485,3557000,717600,A,0.2,B,Finkelstein et al. 1997,17-17/80/02,711,,,,,
1802,No Name (128),,,Settlement,"{hamlet, structure}",Flat site,Iron Age IIb-c,-830,-539,Surveyed,,32.128415739,35.306682485,3557000,717600,A,0.5,B,Finkelstein et al. 1997,17-17/80/02,711,,,,,
1802,No Name (128),,,Settlement,"{hamlet, structure}",Flat site,Hellenistic-Roman,-333,324,Surveyed,,32.128415739,35.306682485,3557000,717600,A,0.2,B,Finkelstein et al. 1997,17-17/80/02,711,,,,,
1802,No Name (128),,,Settlement,"{hamlet, structure}",Flat site,Roman,-63,324,Surveyed,,32.128415739,35.306682485,3557000,717600,A,0.2,B,Finkelstein et al. 1997,17-17/80/02,711,,,,,
1802,No Name (128),,,Settlement,"{hamlet, structure}",Flat site,Byzantine,324,638,Surveyed,,32.128415739,35.306682485,3557000,717600,A,0.2,B,Finkelstein et al. 1997,17-17/80/02,711,,,,,
1803,Khirbet Shurrab,,,Settlement,"{hamlet, structure}",Flat site on natural mound,Iron Age III-Hellenistic,-539,-63,Surveyed,,32.166765026,35.30552833,3561250,717400,A,0.3,B,Finkelstein et al. 1997,17-17/84/01,712,,,,,
1803,Khirbet Shurrab,,,Settlement,"{hamlet, structure}",Flat site on natural mound,Roman,-63,324,Surveyed,,32.166765026,35.30552833,3561250,717400,A,0.3,B,Finkelstein et al. 1997,17-17/84/01,712,,,,,
1803,Khirbet Shurrab,,,Settlement,"{hamlet, structure}",Flat site on natural mound,Byzantine,324,638,Surveyed,,32.166765026,35.30552833,3561250,717400,A,0.3,B,Finkelstein et al. 1997,17-17/84/01,712,,,,,
1804,Usarin,,,Settlement,{modern village},Flat site on natural mound,Iron Age IIb-c,-830,-539,Surveyed,,32.124729923,35.310753912,3556599.53847555,717992.937870797,A,0.2,B,Finkelstein et al. 1997,17-17/90/01,713,,,,,
1805,Khirbet Rujan,,,Settlement,"{hamlet, oil press, structure}",Flat site on natural mound,Iron Age I,-1150,-980,Surveyed,,32.142320202,35.310742526,3558550,717950,A,0.2,B,Finkelstein et al. 1997,17-17/91/01,714,,,,,
1805,Khirbet Rujan,,,Settlement,"{hamlet, oil press, structure}",Flat site on natural mound,Iron Age IIa,-980,-830,Surveyed,,32.142320202,35.310742526,3558550,717950,A,0.2,B,Finkelstein et al. 1997,17-17/91/01,714,,,,,
1805,Khirbet Rujan,,,Settlement,"{hamlet, oil press, structure}",Flat site on natural mound,Iron Age IIb-c,-830,-539,Surveyed,,32.142320202,35.310742526,3558550,717950,A,0.8,B,Finkelstein et al. 1997,17-17/91/01,714,,,,,
1805,Khirbet Rujan,,,Settlement,"{hamlet, oil press, structure}",Flat site on natural mound,Iron Age III (Persian),-539,-333,Surveyed,,32.142320202,35.310742526,3558550,717950,A,0.2,C,Finkelstein et al. 1997,17-17/91/01,714,,,,,
1805,Khirbet Rujan,,,Settlement,"{hamlet, oil press, structure}",Flat site on natural mound,Hellenistic,-333,-63,Surveyed,,32.142320202,35.310742526,3558550,717950,A,0.2,B,Finkelstein et al. 1997,17-17/91/01,714,,,,,
1805,Khirbet Rujan,,,Settlement,"{hamlet, oil press, structure}",Flat site on natural mound,Roman,-63,324,Surveyed,,32.142320202,35.310742526,3558550,717950,A,0.2,B,Finkelstein et al. 1997,17-17/91/01,714,,,,,
1805,Khirbet Rujan,,,Settlement,"{hamlet, oil press, structure}",Flat site on natural mound,Byzantine,324,638,Surveyed,,32.142320202,35.310742526,3558550,717950,A,0.8,B,Finkelstein et al. 1997,17-17/91/01,714,,,,,
1806,Khirbet ‘Ulim,,,Settlement,"{hamlet, structure, wall}",Flat site,Iron Age IIb-c,-830,-539,Surveyed,,32.153430569,35.311221586,3559782.93750093,717968.738004227,A,0.1,C,Finkelstein et al. 1997,17-17/93/01,717,,,,,
1806,Khirbet ‘Ulim,,,Settlement,"{hamlet, structure, wall}",Flat site,Roman-Byzantine,-63,638,Surveyed,,32.153430569,35.311221586,3559782.93750093,717968.738004227,A,0.1,C,Finkelstein et al. 1997,17-17/93/01,717,,,,,
1807,Khirbet Heiya,,,Settlement,"{cistern, hamlet, structure}",Flat site on natural mound,Iron Age III (Persian),-539,-333,Surveyed,,32.173409589,35.312057759,3562000,718000,A,0.8,B,Finkelstein et al. 1997,17-17/95/01,717,,,,,
1807,Khirbet Heiya,,,Settlement,"{cistern, hamlet, structure}",Flat site on natural mound,Hellenistic,-333,-63,Surveyed,,32.173409589,35.312057759,3562000,718000,A,0.8,B,Finkelstein et al. 1997,17-17/95/01,717,,,,,
1807,Khirbet Heiya,,,Settlement,"{cistern, hamlet, structure}",Flat site on natural mound,Roman,-63,324,Surveyed,,32.173409589,35.312057759,3562000,718000,A,0.8,B,Finkelstein et al. 1997,17-17/95/01,717,,,,,
1807,Khirbet Heiya,,,Settlement,"{cistern, hamlet, structure}",Flat site on natural mound,Byzantine,324,638,Surveyed,,32.173409589,35.312057759,3562000,718000,A,0.2,B,Finkelstein et al. 1997,17-17/95/01,717,,,,,
1807,Khirbet Heiya,,,Settlement,"{cistern, hamlet, structure}",Flat site on natural mound,Iron Age II,-980,-539,Surveyed,,32.173409589,35.312057759,3562000,718000,A,0.8,B,Finkelstein et al. 1997,17-17/95/01,717,,,,,
1808,No Name (129),,,Building,{structure},Flat site,Iron Age III (Persian),-539,-333,Surveyed,,32.196817347,35.314240687,3564600,718150,A,0.1,B,Finkelstein et al. 1997,17-17/97/01,718,,,,,
1808,No Name (129),,,Building,{structure},Flat site,Hellenistic,-333,-63,Surveyed,,32.196817347,35.314240687,3564600,718150,A,0.1,B,Finkelstein et al. 1997,17-17/97/01,718,,,,,
1808,No Name (129),,,Building,{structure},Flat site,Roman,-63,324,Surveyed,,32.196817347,35.314240687,3564600,718150,A,0.1,B,Finkelstein et al. 1997,17-17/97/01,718,,,,,
1808,No Name (129),,,Building,{structure},Flat site,Byzantine,324,638,Surveyed,,32.196817347,35.314240687,3564600,718150,A,0.1,B,Finkelstein et al. 1997,17-17/97/01,718,,,,,
1809,Khirbet Ibn Nasir,"Khirbet Dhiyab, Ras Juleijil",,Settlement,"{hamlet, structure}",Flat site on natural mound,Iron Age I,-1150,-980,Surveyed,,32.200539326,35.307971103,3565000,717550,A,0.3,B,Finkelstein et al. 1997,17-17/98/01,719,,,,,
1809,Khirbet Ibn Nasir,"Khirbet Dhiyab, Ras Juleijil",,Settlement,"{hamlet, structure}",Flat site on natural mound,Iron Age IIb-c,-830,-539,Surveyed,,32.200539326,35.307971103,3565000,717550,A,0.3,C,Finkelstein et al. 1997,17-17/98/01,719,,,,,
1810,Wadi el-Makokh - 32,,,Settlement,{sherd scatter},Flat site,Iron Age I,-1150,-980,Surveyed,,31.931447913,35.326600158,3535200,719950,A,0.2,B,Finkelstein et al. 1997,18-14/08/01,721,{Archaeological Survey of Israel},,,,
1811,Wadi el-Makokh - 31,,,Settlement,{sherd scatter},Flat site,Middle Bronze Age,-2000,-1550,Surveyed,,31.930047292,35.329208645,3535050,720200,A,0.3,B,Finkelstein et al. 1997,18-14/18/01,721,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/73/site/10440,31,,
1812,Khirbet el-Kilya,,,Building,{tower},Flat site on natural mound,Roman,-63,324,Surveyed,monastery,31.931652402,35.343823952,3535257.80302519,721578.198032776,A,0.3,B,Finkelstein et al. 1997,18-14/28/01,722,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/73/site/10579,48,,
1812,Khirbet el-Kilya,,,Building,,Flat site on natural mound,Byzantine,324,638,Surveyed,monastery,31.931652402,35.343823952,3535257.80302519,721578.198032776,A,0.3,B,Finkelstein et al. 1997,18-14/28/01,722,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/73/site/10579,48,,
1813,El-Qasr,,,Building,{structure},Flat site,Byzantine,324,638,Surveyed,,31.935840289,35.357380474,3535750,722850,A,0.1,B,Finkelstein et al. 1997,18-14/39/01,722,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/73/site/10773,59,,
1814,No Name (132),,,Building,{structure},Flat site,Byzantine,324,638,Surveyed,,31.957773568,35.317214552,3538100,719000,A,0.1,B,Finkelstein et al. 1997,18-15/01/01,723,,,,,
1815,Khirbet Rudin,,,Settlement,"{hamlet, structure}",Flat site on natural mound,Byzantine,324,638,Surveyed,,31.970786546,35.320715519,3539550,719300,A,0.2,B,Finkelstein et al. 1997,18-15/02/01,723,,,,,
1816,No Name (133),,,Settlement,{sherd scatter},Flat site,Iron Age III (Persian),-539,-333,Surveyed,,31.973069161,35.31918597,3539800,719150,A,0.2,B,Finkelstein et al. 1997,18-15/03/01,724,,,,,
1817,Khirbet Siya,,,Settlement,"{cave, hamlet, oil press, structure}",Flat site on natural mound,Iron Age IIa,-980,-830,Surveyed,,32.014966769,35.321299647,3544450,719250,A,0.2,B,Finkelstein et al. 1997,18-15/07/01,725,,,,,
1817,Khirbet Siya,,,Settlement,"{cave, hamlet, oil press, structure}",Flat site on natural mound,Iron Age IIb-c,-830,-539,Surveyed,,32.014966769,35.321299647,3544450,719250,A,3,B,Finkelstein et al. 1997,18-15/07/01,725,,,,,
1817,Khirbet Siya,,,Settlement,"{cave, hamlet, oil press, structure}",Flat site on natural mound,Iron Age III (Persian),-539,-333,Surveyed,,32.014966769,35.321299647,3544450,719250,A,3,B,Finkelstein et al. 1997,18-15/07/01,725,,,,,
1817,Khirbet Siya,,,Settlement,"{cave, hamlet, oil press, structure}",Flat site on natural mound,Hellenistic,-333,-63,Surveyed,,32.014966769,35.321299647,3544450,719250,A,1.5,B,Finkelstein et al. 1997,18-15/07/01,725,,,,,
1817,Khirbet Siya,,,Settlement,"{cave, hamlet, oil press, structure}",Flat site on natural mound,Roman,-63,324,Surveyed,,32.014966769,35.321299647,3544450,719250,A,3,B,Finkelstein et al. 1997,18-15/07/01,725,,,,,
1817,Khirbet Siya,,,Settlement,"{cave, hamlet, oil press, structure}",Flat site on natural mound,Byzantine,324,638,Surveyed,,32.014966769,35.321299647,3544450,719250,A,1.5,B,Finkelstein et al. 1997,18-15/07/01,725,,,,,
1818,Khirbet Istuna,,,Settlement,"{hamlet, structure}",Flat site on natural mound,Roman-Byzantine,-63,638,Surveyed,,31.976597525,35.32350694,3540200,719550,A,0.2,B,Finkelstein et al. 1997,18-15/09/01,729,,,,,
1819,No Name (134),,,Settlement,{sherd scatter},Flat site,Early Bronze Age IV/Middle Bronze Age I/Int. Bronze,-2500,-2000,Surveyed,,31.967505592,35.327509564,3539200,719950,A,0.2,B,Finkelstein et al. 1997,18-15/12/01,730,,,,,
1819,No Name (134),,,Settlement,{sherd scatter},Flat site,Roman-Byzantine,-63,638,Surveyed,,31.967505592,35.327509564,3539200,719950,A,0.2,B,Finkelstein et al. 1997,18-15/12/01,730,,,,,
1820,No Name (139),,,Settlement,{sherd scatter},Flat site,Byzantine,324,638,Surveyed,,32.016144209,35.330855864,3544600,720150,A,0.2,B,Finkelstein et al. 1997,18-15/17/01,742,,,,,
1821,No Name (140),,,Building,{structure},Flat site,Byzantine,324,638,Surveyed,,31.984820771,35.342231717,3541150,721300,A,0.1,B,Finkelstein et al. 1997,18-15/24/01,743,,,,,
1822,El-Qasr,,,Building,{structure},Flat site,Byzantine,324,638,Surveyed,monastery,31.984399343,35.340633807,3541100,721150,A,0.01,B,Finkelstein et al. 1997,18-15/24/02,744,,,,,
1823,Khirbet Kulasun,,,Settlement,"{cistern, structure, wall}",Flat site,Iron Age I,-1150,-980,Surveyed,,32.029960373,35.339675183,3546150,720950,A,0.2,B,Finkelstein et al. 1997,18-15/29/01,746,,,,,
1823,Khirbet Kulasun,,,Settlement,"{cistern, structure, wall}",Flat site,Iron Age IIb-c,-830,-539,Surveyed,,32.029960373,35.339675183,3546150,720950,A,0.2,C,Finkelstein et al. 1997,18-15/29/01,746,,,,,
1823,Khirbet Kulasun,,,Settlement,"{cistern, structure, wall}",Flat site,Hellenistic,-333,-63,Surveyed,,32.029960373,35.339675183,3546150,720950,A,0.2,B,Finkelstein et al. 1997,18-15/29/01,746,,,,,
1823,Khirbet Kulasun,,,Settlement,"{cistern, structure, wall}",Flat site,Roman,-63,324,Surveyed,,32.029960373,35.339675183,3546150,720950,A,0.4,B,Finkelstein et al. 1997,18-15/29/01,746,,,,,
1823,Khirbet Kulasun,,,Settlement,"{cistern, structure, wall}",Flat site,Byzantine,324,638,Surveyed,,32.029960373,35.339675183,3546150,720950,A,0.2,B,Finkelstein et al. 1997,18-15/29/01,746,,,,,
1824,No Name (143),,,Settlement,{sherd scatter},Flat site,Middle Bronze Age,-2000,-1550,Surveyed,,31.944580184,35.348084678,3536700,721950,A,0.5,B,Finkelstein et al. 1997,18-15/30/01,747,,,,,
1824,No Name (143),,,Settlement,{sherd scatter},Flat site,Iron Age I,-1150,-980,Surveyed,,31.944580184,35.348084678,3536700,721950,A,0.2,B,Finkelstein et al. 1997,18-15/30/01,747,,,,,
1824,No Name (143),,,Settlement,{sherd scatter},Flat site,Iron Age IIa,-980,-830,Surveyed,,31.944580184,35.348084678,3536700,721950,A,0.2,B,Finkelstein et al. 1997,18-15/30/01,747,,,,,
1825,Khirbet en-Najama,,,Settlement,"{sherd scatter, structure, wall}",Flat site on natural mound,Middle Bronze Age,-2000,-1550,Surveyed,,31.953584685,35.348842729,3537700,722000,A,0.2,B,Finkelstein et al. 1997,18-15/31/01,748,,,,,
1825,Khirbet en-Najama,,,Settlement,"{sherd scatter, structure, wall}",Flat site on natural mound,Iron Age I,-1150,-980,Surveyed,,31.953584685,35.348842729,3537700,722000,A,0.2,B,Finkelstein et al. 1997,18-15/31/01,748,,,,,
1825,Khirbet en-Najama,,,Settlement,"{sherd scatter, structure, wall}",Flat site on natural mound,Iron Age IIa,-980,-830,Surveyed,,31.953584685,35.348842729,3537700,722000,A,0.2,B,Finkelstein et al. 1997,18-15/31/01,748,,,,,
1825,Khirbet en-Najama,,,Settlement,"{sherd scatter, structure, wall}",Flat site on natural mound,Iron Age IIb-c,-830,-539,Surveyed,,31.953584685,35.348842729,3537700,722000,A,0.5,B,Finkelstein et al. 1997,18-15/31/01,748,,,,,
1826,El-Mughaiyir,,,Settlement,{modern village},Flat site,Byzantine,324,638,Surveyed,,32.021230556,35.348450883,3545200,721800,A,0.2,C,Finkelstein et al. 1997,18-15/38/01,750,,,,,
1827,Bir el-Huwar,,,Settlement,{sherd scatter},Flat site,Iron Age IIa,-980,-830,Surveyed,,32.039765909,35.321396146,3547200,719200,A,0.1,B,Finkelstein et al. 1997,18-16/00/01,754,,,,,
1827,Bir el-Huwar,,,Settlement,{sherd scatter},Flat site,Iron Age IIb-c,-830,-539,Surveyed,,32.039765909,35.321396146,3547200,719200,A,0.1,B,Finkelstein et al. 1997,18-16/00/01,754,,,,,
1827,Bir el-Huwar,,,Settlement,{sherd scatter},Flat site,Hellenistic-Roman,-333,324,Surveyed,,32.039765909,35.321396146,3547200,719200,A,0.1,B,Finkelstein et al. 1997,18-16/00/01,754,,,,,
1827,Bir el-Huwar,,,Settlement,{sherd scatter},Flat site,Byzantine,324,638,Surveyed,,32.039765909,35.321396146,3547200,719200,A,0.1,B,Finkelstein et al. 1997,18-16/00/01,754,,,,,
